__id;Geo Point;Geo Shape;gml_id;objectid;id_voie;nom_voie;code_insee;nom_commune;type;nom;domaine;surface;nb_pl;categorie;payant;handicape;commentaire;projet_final;tranche_icu;potentiel_photovoltaique;audiar_score_simple;planification
1200;48.084688731485414, -1.5999475325413623;"{""coordinates"": [[-1.599947532541362, 48.084688731485414]], ""type"": ""MultiPoint""}";v_parking.5001;5001;287;Mail Félix Leclerc;35055;Chantepie;Parking usuel;Mail Felix Leclerc;Public intercommunal;390;14;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Inférieur à 2°;Ensoleillement insuffisant;0;Non renseigné
1218;48.175866790134606, -1.6399850109853331;"{""coordinates"": [[-1.639985010985333, 48.175866790134606]], ""type"": ""MultiPoint""}";v_parking.5063;5063;5966;Rue de Rennes;35024;Betton;Parking usuel;;Public intercommunal;280;10;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
1250;48.11413796029072, -1.594290700841495;"{""coordinates"": [[-1.594290700841495, 48.11413796029072]], ""type"": ""MultiPoint""}";v_parking.5190;5190;7354;Chemin du Bois de la Justice;35051;Cesson-Sévigné;Parking usuel;;Public intercommunal;1250;30;Moins de 50 places;Non;Oui;que du PMR;Ombrière photovoltaïque;Inférieur à 3°;De 36 à 100 kWc;6;Non renseigné
1271;47.99156938447376, -1.6180750054804263;"{""coordinates"": [[-1.618075005480426, 47.99156938447376]], ""type"": ""MultiPoint""}";v_parking.5328;5328;55;Rue du Presbytère;35032;Bourgbarré;Parking usuel;;Public intercommunal;715;34;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1272;47.98973618691017, -1.6158544954367866;"{""coordinates"": [[-1.615854495436787, 47.98973618691017]], ""type"": ""MultiPoint""}";v_parking.5329;5329;63;Allée des Saules;35032;Bourgbarré;Parking usuel;;Public intercommunal;90;6;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1275;47.97612668247342, -1.5873552189059854;"{""coordinates"": [[-1.587355218905985, 47.97612668247342]], ""type"": ""MultiPoint""}";v_parking.5357;5357;366;Square le Fresche;35088;Corps-Nuds;Parking usuel;;Public intercommunal;620;23;Moins de 50 places;Non;Non;;Dérogation contrainte d'urbanisme;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1276;47.99486540779129, -1.6655462963720913;"{""coordinates"": [[-1.665546296372091, 47.99486540779129]], ""type"": ""MultiPoint""}";v_parking.5362;5362;25982;Rue de Bourgbarré;35208;Orgères;Parking usuel;;Public intercommunal;370;11;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1280;48.01027693792249, -1.6986365089741002;"{""coordinates"": [[-1.6986365089741, 48.01027693792249]], ""type"": ""MultiPoint""}";v_parking.5373;5373;18391;Rue Georges Beauplet;35363;Pont-Péan;Parking usuel;;Public intercommunal;280;10;Moins de 50 places;Non;Non;absence de marquage au sol;Dérogation enjeu biodiversité;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1283;48.021987179895916, -1.6509455364730805;"{""coordinates"": [[-1.650945536473081, 48.021987179895916]], ""type"": ""MultiPoint""}";v_parking.5389;5389;24316;Inconnu Mode doux non dénommé;35266;Saint-Erblon;Parking usuel;;Public intercommunal;70;5;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1286;48.29706055579294, -1.9472236211486291;"{""coordinates"": [[-1.947223621148629, 48.29706055579294]], ""type"": ""MultiPoint""}";v_parking.5395;5395;19230;Résidence de la Croix Robert;35022;Bécherel;Parking usuel;;Public intercommunal;120;3;Moins de 50 places;Non;Non;;Dérogation contrainte d'urbanisme;Non renseigné;Inférieur à 36 kWc;3;Non renseigné
1288;48.1003231132509, -1.786852159444063;"{""coordinates"": [[-1.786852159444063, 48.1003231132509]], ""type"": ""MultiPoint""}";v_parking.5429;5429;3631;Mail Gaston Bardet;35240;le Rheu;Parking usuel;;Public intercommunal;950;35;Moins de 50 places;Non;Oui;bataille;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
1289;48.10169080251846, -1.785493898487343;"{""coordinates"": [[-1.785493898487343, 48.10169080251846]], ""type"": ""MultiPoint""}";v_parking.5432;5432;3675;Rue le Petit Cheval;35240;le Rheu;Parking usuel;;Public intercommunal;660;27;Moins de 50 places;Non renseigné;Non renseigné;bataille;Ombrière photovoltaïque;Inférieur à 2°;De 36 à 100 kWc;5;Non renseigné
1290;48.10454823875231, -1.7857932099036415;"{""coordinates"": [[-1.785793209903642, 48.10454823875231]], ""type"": ""MultiPoint""}";v_parking.5439;5439;3666;Rue Olympe de Gouges;35240;le Rheu;Parking usuel;;Public intercommunal;150;8;Moins de 50 places;Non;Non;bataille;Dérogation économique (score < 5);Inférieur à 2°;Inférieur à 36 kWc;4;Non renseigné
1291;48.101337561920005, -1.7951585738081808;"{""coordinates"": [[-1.795158573808181, 48.101337561920005]], ""type"": ""MultiPoint""}";v_parking.5442;5442;3672;Passage des Sports;35240;le Rheu;Parking usuel;;Public intercommunal;272;19;Moins de 50 places;Non;Oui;bataille le long de la voie ( 1000m2 avec l'espace vert en retrait);Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1292;48.18234260064841, -1.63747858926304;"{""coordinates"": [[-1.63747858926304, 48.18234260064841]], ""type"": ""MultiPoint""}";v_parking.5444;5444;5938;Avenue Mozart;35024;Betton;Parking usuel;;Public intercommunal;70;4;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1293;48.07015950238217, -1.9336002554464073;"{""coordinates"": [[-1.933600255446407, 48.07015950238217]], ""type"": ""MultiPoint""}";v_parking.5454;5454;21650;Allée du Fournil;35351;le Verger;Parking usuel;;Public intercommunal;115;6;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Non renseigné;;Non renseigné
1294;48.072904651571136, -1.9307196172550571;"{""coordinates"": [[-1.930719617255057, 48.072904651571136]], ""type"": ""MultiPoint""}";v_parking.5456;5456;24344;Inconnu Mode doux non dénommé;35351;le Verger;Parking usuel;;Public intercommunal;130;4;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1295;48.10582672779557, -1.870696861043074;"{""coordinates"": [[-1.870696861043074, 48.10582672779557]], ""type"": ""MultiPoint""}";v_parking.5461;5461;3023;Impasse du Calvaire;35080;Cintré;Parking usuel;;Public intercommunal;120;5;Moins de 50 places;Non;Non renseigné;bataille;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1296;48.10662354451882, -1.8671087293209838;"{""coordinates"": [[-1.867108729320984, 48.10662354451882]], ""type"": ""MultiPoint""}";v_parking.5465;5465;4129;Rue de la Chèze;35080;Cintré;Parking usuel;;Public intercommunal;100;6;Moins de 50 places;Non;Oui;bataille le long de la voie;Dérogation enjeu biodiversité;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1297;48.11967773947752, -1.8636431571573884;"{""coordinates"": [[-1.863643157157388, 48.11967773947752]], ""type"": ""MultiPoint""}";v_parking.5481;5481;6831;Impasse Grive musicienne;35065;la Chapelle-Thouarault;Parking usuel;;Public intercommunal;65;5;Moins de 50 places;Non;Non;PVROG signé le 21/11/2023;Non renseigné;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1298;48.12405930320401, -1.8673579985380657;"{""coordinates"": [[-1.867357998538066, 48.12405930320401]], ""type"": ""MultiPoint""}";v_parking.5487;5487;2764;Impasse du Grand Courtil;35065;la Chapelle-Thouarault;Parking usuel;;Public intercommunal;70;4;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1299;48.125210235088915, -1.8686722054037788;"{""coordinates"": [[-1.868672205403779, 48.125210235088915]], ""type"": ""MultiPoint""}";v_parking.5490;5490;2789;Rue de Montual;35065;la Chapelle-Thouarault;Parking usuel;;Public intercommunal;50;6;Moins de 50 places;Non;Non;bataille sur voie;Dérogation enjeu biodiversité;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1300;48.124112085587086, -1.8639193261515594;"{""coordinates"": [[-1.863919326151559, 48.124112085587086]], ""type"": ""MultiPoint""}";v_parking.5495;5495;2737;Rue du Champ Pinot;35065;la Chapelle-Thouarault;Parking usuel;;Public intercommunal;65;6;Moins de 50 places;Non;Non renseigné;bataille sur voie;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1302;48.123474612624904, -1.8191916285019274;"{""coordinates"": [[-1.819191628501927, 48.123474612624904]], ""type"": ""MultiPoint""}";v_parking.5499;5499;3142;Rue de la Gare;35131;l'Hermitage;Parking usuel;;Public intercommunal;500;18;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 4°;De 100 à 300 kWc;7;Non renseigné
1303;48.12644436159152, -1.8165746030362067;"{""coordinates"": [[-1.816574603036207, 48.12644436159152]], ""type"": ""MultiPoint""}";v_parking.5505;5505;22024;Place Saint-Avit;35131;l'Hermitage;Parking usuel;;Public intercommunal;400;16;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Non renseigné;;Non renseigné
1305;48.122437645563274, -1.8042138641208743;"{""coordinates"": [[-1.804213864120874, 48.122437645563274]], ""type"": ""MultiPoint""}";v_parking.5526;5526;3171;Allée du Petit Domaine;35131;l'Hermitage;Parking usuel;;Public intercommunal;620;24;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Non renseigné;;Non renseigné
1306;48.14782999783122, -1.7725901757281564;"{""coordinates"": [[-1.772590175728156, 48.14782999783122]], ""type"": ""MultiPoint""}";v_parking.5543;5543;4927;Place Saint-Melaine;35210;Pacé;Parking usuel;;Public intercommunal;210;11;Moins de 50 places;Non renseigné;Non renseigné;épi sur voie;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1307;48.15216307284248, -1.7906677281586663;"{""coordinates"": [[-1.790667728158666, 48.15216307284248]], ""type"": ""MultiPoint""}";v_parking.5554;5554;4928;Rue de Slimnic;35210;Pacé;Parking usuel;;Public intercommunal;240;18;Moins de 50 places;Non renseigné;Non renseigné;bataille sur voie;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1309;48.15012519620149, -1.7727953204896598;"{""coordinates"": [[-1.77279532048966, 48.15012519620149]], ""type"": ""MultiPoint""}";v_parking.5568;5568;4828;Rue Chateaubriand;35210;Pacé;Parking usuel;;Public intercommunal;110;8;Moins de 50 places;Non renseigné;Non renseigné;bataille sur voie;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1310;48.152883346772676, -1.7756506509910615;"{""coordinates"": [[-1.775650650991061, 48.152883346772676]], ""type"": ""MultiPoint""}";v_parking.5573;5573;5207;Rond-point;35210;Pacé;Parking usuel;;Public intercommunal;220;14;Moins de 50 places;Non;Non;bataille sur rond-point;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
1312;48.15253735207121, -1.7586013457113154;"{""coordinates"": [[-1.758601345711315, 48.15253735207121]], ""type"": ""MultiPoint""}";v_parking.5584;5584;4953;Chemin de Landailler;35210;Pacé;Parking usuel;;Public intercommunal;80;5;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Inférieur à 2°;Ensoleillement insuffisant;0;Non renseigné
1315;48.15076077012066, -1.8274944722709285;"{""coordinates"": [[-1.827494472270929, 48.15076077012066]], ""type"": ""MultiPoint""}";v_parking.5615;5615;5338;Impasse de la Rabine;35275;Saint-Gilles;Parking usuel;;Public intercommunal;85;5;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1316;48.15476896770713, -1.8256125851128184;"{""coordinates"": [[-1.825612585112818, 48.15476896770713]], ""type"": ""MultiPoint""}";v_parking.5626;5626;5329;Rue de la Mousqueterie;35275;Saint-Gilles;Parking usuel;;Public intercommunal;445;17;Moins de 50 places;Non renseigné;Non renseigné;bataille sur voie;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1319;48.18073529587354, -1.8540641580815813;"{""coordinates"": [[-1.854064158081581, 48.18073529587354]], ""type"": ""MultiPoint""}";v_parking.5643;5643;4389;Allée des Lilas;35081;Clayes;Parking usuel;;Public intercommunal;200;8;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1320;48.08164041602276, -1.615288064709176;"{""coordinates"": [[-1.615288064709176, 48.08164041602276]], ""type"": ""MultiPoint""}";v_parking.5646;5646;24228;Inconnu Mode doux non dénommé;35055;Chantepie;Parking usuel;;Public intercommunal;70;4;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1321;48.09284364690592, -1.6152208771232008;"{""coordinates"": [[-1.615220877123201, 48.09284364690592]], ""type"": ""MultiPoint""}";v_parking.5668;5668;162;Allée des Clavières;35055;Chantepie;Parking usuel;;Public intercommunal;215;10;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1322;48.09134914633693, -1.606740693576318;"{""coordinates"": [[-1.606740693576318, 48.09134914633693]], ""type"": ""MultiPoint""}";v_parking.5669;5669;25862;Chemin de Cucé;35055;Chantepie;Parking usuel;;Public intercommunal;95;7;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Inférieur à 2°;Ensoleillement insuffisant;0;Non renseigné
1324;48.19030258492472, -1.826022188866333;"{""coordinates"": [[-1.826022188866333, 48.19030258492472]], ""type"": ""MultiPoint""}";v_parking.5679;5679;5226;Rue du Gatis;35216;Parthenay-de-Bretagne;Parking usuel;;Public intercommunal;85;4;Moins de 50 places;Non;Non;bataille sur voie;Dérogation économique (score < 5);Non renseigné;Non renseigné;;Non renseigné
1325;48.190089672154805, -1.8240834778346346;"{""coordinates"": [[-1.824083477834635, 48.190089672154805]], ""type"": ""MultiPoint""}";v_parking.5680;5680;5225;Allée du Fresche;35216;Parthenay-de-Bretagne;Parking usuel;;Public intercommunal;115;6;Moins de 50 places;Non;Non;bataille sur voie;Dérogation économique (score < 5);Non renseigné;Non renseigné;;Non renseigné
1328;48.08336523362468, -1.6169651184789682;"{""coordinates"": [[-1.616965118478968, 48.08336523362468]], ""type"": ""MultiPoint""}";v_parking.5687;5687;237;Rue des Pâtures;35055;Chantepie;Parking usuel;;Public intercommunal;130;7;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1329;48.08507528452471, -1.6159166240930884;"{""coordinates"": [[-1.615916624093088, 48.08507528452471]], ""type"": ""MultiPoint""}";v_parking.5688;5688;243;Rue des Petits Champs;35055;Chantepie;Parking usuel;;Public intercommunal;90;4;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1330;48.193457445294996, -1.831547352235601;"{""coordinates"": [[-1.831547352235601, 48.193457445294996]], ""type"": ""MultiPoint""}";v_parking.5697;5697;5240;Rue de la Prée;35216;Parthenay-de-Bretagne;Parking usuel;;Public intercommunal;100;8;Moins de 50 places;Non;Non renseigné;épi sur voie;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1332;48.19131794828645, -1.8366001482180512;"{""coordinates"": [[-1.836600148218051, 48.19131794828645]], ""type"": ""MultiPoint""}";v_parking.5709;5709;5703;Allée du Courtil;35216;Parthenay-de-Bretagne;Parking usuel;;Public intercommunal;60;4;Moins de 50 places;Non;Non;bataille sur voie;Dérogation économique (score < 5);Non renseigné;Non renseigné;;Non renseigné
1333;48.19378818340517, -1.8335148610209504;"{""coordinates"": [[-1.83351486102095, 48.19378818340517]], ""type"": ""MultiPoint""}";v_parking.5710;5710;5237;Rue du Petit Fougeroux;35216;Parthenay-de-Bretagne;Parking usuel;;Public intercommunal;140;7;Moins de 50 places;Non;Non renseigné;épi sur voie;Dérogation économique (score < 5);Non renseigné;Non renseigné;;Non renseigné
1334;48.08278516475103, -1.6172267203806876;"{""coordinates"": [[-1.617226720380688, 48.08278516475103]], ""type"": ""MultiPoint""}";v_parking.5715;5715;24228;Inconnu Mode doux non dénommé;35055;Chantepie;Parking usuel;;Public intercommunal;85;5;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1338;48.22506053285456, -1.8025701042873006;"{""coordinates"": [[-1.802570104287301, 48.22506053285456]], ""type"": ""MultiPoint""}";v_parking.5736;5736;4501;Allée Marguerite Duras;35120;Gévezé;Parking usuel;;Public intercommunal;85;6;Moins de 50 places;Non;Non;bataille sur voie;Dérogation enjeu biodiversité;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1340;48.22071263198773, -1.7990113743867278;"{""coordinates"": [[-1.799011374386728, 48.22071263198773]], ""type"": ""MultiPoint""}";v_parking.5749;5749;4479;Allée de la Source;35120;Gévezé;Parking usuel;;Public intercommunal;60;3;Moins de 50 places;Non;Non renseigné;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1341;48.22513550805908, -1.79921896219707;"{""coordinates"": [[-1.79921896219707, 48.22513550805908]], ""type"": ""MultiPoint""}";v_parking.5758;5758;4499;Allée George Sand;35120;Gévezé;Parking usuel;;Public intercommunal;25;2;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1342;48.224833850556266, -1.8000231820151442;"{""coordinates"": [[-1.800023182015144, 48.224833850556266]], ""type"": ""MultiPoint""}";v_parking.5760;5760;4499;Allée George Sand;35120;Gévezé;Parking usuel;;Public intercommunal;100;5;Moins de 50 places;Non renseigné;Non;bataille sur voie;Dérogation enjeu biodiversité;Non renseigné;Non renseigné;;Non renseigné
